QX0026 v39
 0.9999122     0.0004873
 0.9996904     0.0005531
 0.9990519     0.0007420
 0.9980327     0.0010419
 0.9966485     0.0014465
 0.9949100     0.0019509
 0.9928253     0.0025513
 0.9904011     0.0032452
 0.9876447     0.0040311
 0.9845651     0.0049059
 0.9811690     0.0058627
 0.9774584     0.0068949
 0.9734319     0.0080000
 0.9690901     0.0091805
 0.9644377     0.0104397
 0.9594815     0.0117796
 0.9542292     0.0132002
 0.9486879     0.0147007
 0.9428641     0.0162799
 0.9367645     0.0179371
 0.9303965     0.0196721
 0.9237684     0.0214830
 0.9168873     0.0233673
 0.9097598     0.0253240
 0.9023945     0.0273519
 0.8948003     0.0294483
 0.8869845     0.0316097
 0.8789538     0.0338344
 0.8707173     0.0361209
 0.8622842     0.0384658
 0.8536620     0.0408655
 0.8448592     0.0433190
 0.8358876     0.0458228
 0.8267567     0.0483691
 0.8174694     0.0509522
 0.8080309     0.0535754
 0.7984571     0.0562414
 0.7887665     0.0589415
 0.7789671     0.0616625
 0.7690627     0.0644003
 0.7590672     0.0671545
 0.7489992     0.0699129
 0.7388651     0.0726553
 0.7286618     0.0753713
 0.7183935     0.0780597
 0.7080725     0.0807119
 0.6977017     0.0833100
 0.6872728     0.0858463
 0.6767854     0.0883258
 0.6662526     0.0907476
 0.6556818     0.0930983
 0.6450677     0.0953700
 0.6344120     0.0975687
 0.6237326     0.0996931
 0.6130418     0.1017205
 0.6023259     0.1036281
 0.5915614     0.1054188
 0.5807434     0.1071139
 0.5698883     0.1087271
 0.5590137     0.1102553
 0.5481290     0.1116894
 0.5372384     0.1130213
 0.5263419     0.1142426
 0.5154334     0.1153501
 0.5045083     0.1163511
 0.4935735     0.1172565
 0.4826433     0.1180682
 0.4717271     0.1187794
 0.4608262     0.1193838
 0.4499392     0.1198808
 0.4390660     0.1202739
 0.4282098     0.1205700
 0.4173802     0.1207760
 0.4065915     0.1208920
 0.3958525     0.1209088
 0.3851603     0.1208190
 0.3745084     0.1206271
 0.3638989     0.1203459
 0.3533443     0.1199860
 0.3428615     0.1195501
 0.3324667     0.1190316
 0.3221667     0.1184163
 0.3119536     0.1176929
 0.3018120     0.1168683
 0.2917414     0.1159665
 0.2817654     0.1150065
 0.2719147     0.1139823
 0.2622021     0.1128699
 0.2526168     0.1116504
 0.2431386     0.1103248
 0.2337554     0.1089145
 0.2244782     0.1074493
 0.2153420     0.1059428
 0.2063808     0.1043749
 0.1975944     0.1027073
 0.1889475     0.1009256
 0.1804108     0.0990602
 0.1719982     0.0971558
 0.1637548     0.0952252
 0.1557115     0.0932417
 0.1478623     0.0911740
 0.1401823     0.0890157
 0.1326558     0.0867843
 0.1252852     0.0845024
 0.1180865     0.0821848
 0.1110786     0.0798341
 0.1042756     0.0774424
 0.0976801     0.0749973
 0.0912843     0.0724924
 0.0850778     0.0699321
 0.0790563     0.0673297
 0.0732259     0.0646984
 0.0675973     0.0620440
 0.0621770     0.0593652
 0.0569646     0.0566623
 0.0519597     0.0539428
 0.0471693     0.0512152
 0.0426033     0.0484797
 0.0382639     0.0457317
 0.0341462     0.0429722
 0.0302482     0.0402095
 0.0265743     0.0374521
 0.0231302     0.0347036
 0.0199201     0.0319664
 0.0169483     0.0292408
 0.0142141     0.0265228
 0.0117060     0.0238131
 0.0094114     0.0211301
 0.0073395     0.0185034
 0.0055214     0.0159443
 0.0039809     0.0134345
 0.0027117     0.0109491
 0.0016898     0.0084855
 0.0009017     0.0060634
 0.0003534     0.0037017
 0.0000536     0.0014069
 0.0000033    -0.0008157
 0.0002057    -0.0029518
 0.0006777    -0.0049876
 0.0014431    -0.0069256
 0.0025143    -0.0087843
 0.0038834    -0.0105809
 0.0055331    -0.0123144
 0.0074585    -0.0139682
 0.0096723    -0.0155308
 0.0121885    -0.0170072
 0.0150077    -0.0184084
 0.0181233    -0.0197351
 0.0215368    -0.0209810
 0.0252579    -0.0221473
 0.0292908    -0.0232453
 0.0336292    -0.0242855
 0.0382635    -0.0252710
 0.0431866    -0.0262006
 0.0483935    -0.0270723
 0.0538809    -0.0278832
 0.0596484    -0.0286320
 0.0656944    -0.0293216
 0.0720119    -0.0299536
 0.0785943    -0.0305234
 0.0854429    -0.0310252
 0.0925617    -0.0314612
 0.0999483    -0.0318381
 0.1075950    -0.0321579
 0.1154985    -0.0324184
 0.1236590    -0.0326213
 0.1320731    -0.0327729
 0.1407323    -0.0328770
 0.1496298    -0.0329329
 0.1587617    -0.0329415
 0.1681223    -0.0329061
 0.1777037    -0.0328277
 0.1875000    -0.0327058
 0.1975071    -0.0325418
 0.2077185    -0.0323391
 0.2181256    -0.0320992
 0.2287211    -0.0318220
 0.2394986    -0.0315088
 0.2504490    -0.0311608
 0.2615632    -0.0307757
 0.2728358    -0.0303500
 0.2842640    -0.0298827
 0.2958436    -0.0293757
 0.3075689    -0.0288294
 0.3194369    -0.0282437
 0.3314473    -0.0276221
 0.3435977    -0.0269739
 0.3558788    -0.0263115
 0.3682726    -0.0256437
 0.3807581    -0.0249679
 0.3933243    -0.0242714
 0.4059757    -0.0235462
 0.4187189    -0.0228032
 0.4315422    -0.0220627
 0.4444177    -0.0213306
 0.4573255    -0.0205926
 0.4702666    -0.0198361
 0.4832444    -0.0190666
 0.4962469    -0.0182943
 0.5092574    -0.0175146
 0.5222746    -0.0167163
 0.5353080    -0.0159047
 0.5483527    -0.0151013
 0.5613841    -0.0143185
 0.5743797    -0.0135488
 0.5873346    -0.0127821
 0.6002479    -0.0120226
 0.6131054    -0.0112795
 0.6258867    -0.0105474
 0.6385849    -0.0098104
 0.6512091    -0.0090623
 0.6637655    -0.0083142
 0.6762463    -0.0075810
 0.6886384    -0.0068690
 0.7009336    -0.0061811
 0.7131249    -0.0055259
 0.7251980    -0.0049143
 0.7371338    -0.0043501
 0.7489165    -0.0038319
 0.7605340    -0.0033587
 0.7719722    -0.0029310
 0.7832162    -0.0025451
 0.7942554    -0.0021936
 0.8050842    -0.0018720
 0.8156965    -0.0015794
 0.8260842    -0.0013149
 0.8362405    -0.0010762
 0.8461601    -0.0008632
 0.8558358    -0.0006776
 0.8652583    -0.0005196
 0.8744196    -0.0003872
 0.8833137    -0.0002799
 0.8919326    -0.0001986
 0.9002673    -0.0001422
 0.9083104    -0.0001079
 0.9160560    -0.0000944
 0.9234968    -0.0001009
 0.9306254    -0.0001241
 0.9374380    -0.0001604
 0.9439328    -0.0002106
 0.9501029    -0.0002789
 0.9559365    -0.0003656
 0.9614232    -0.0004650
 0.9665571    -0.0005695
 0.9713357    -0.0006731
 0.9757575    -0.0007712
 0.9798229    -0.0008610
 0.9835320    -0.0009431
 0.9868815    -0.0010199
 0.9898653    -0.0010919
 0.9924779    -0.0011571
 0.9947154    -0.0012133
 0.9965734    -0.0012599
 0.9980459    -0.0012967
 0.9991247    -0.0013233
 0.9997973    -0.0013396
 1.0000299    -0.0013452
